local_id;name;country;state;city;zip;street;url;industry
W013000455;CULTURES ET CINEMAS;FRANCE;;Ferney-Voltaire;1210;  ;;
W013000456;AMICALE DES SAPEURS POMPIERS DE FARGES;FRANCE;;Farges;1550;  ;;
W013000457;ASSOCIATION DES RANDONNEURS AMOUREUX DU PAYS DE GEX;FRANCE;;Gex;1170;18 RUE HENRY BORDEAUX;;
W013000458;AMICALE DES SAPEURS-POMPIERS DE SERGY;FRANCE;;Sergy;1630;  ;;
W013000459;AMICALE DES ANCIENS D'A.F.N. DES COMMUNES DE LA VALLEE DE LA VALSERINE;FRANCE;;Lélex;1410;  ;;
W013000460;ASSOCIATION DE DIVONNE-LES-BAINS POUR LA PECHE ET LA PROTECTION DU MILIEU AQUATIQUE;FRANCE;;Divonne-les-Bains;1220;  ;;
W013000461;SOCIETE MUSICALE DE FERNEY-VOLTAIRE;FRANCE;;Ferney-Voltaire;1210;  ;;
W013000462;SOCIETE VOLTAIRE;FRANCE;;Ferney-Voltaire;1210;26  Grand'rue;;
W013000463;AMICALE DU PERSONNEL HOSPITALIER DU PAYS DE GEX;FRANCE;;Gex;1170;160 rue Marc Panissod;;
W013000464;CEP-ACTIVITES;FRANCE;;Prévessin-Moëns;1280;384 ROUTE DES PUGINS;;
W013000465;AIDE ET SECOURS RADIO DU PAYS GESSIEN;FRANCE;;Gex;1170;  ;;
W013000466;ASSOCIATION DES MEDECINS DU PAYS DE GEX;FRANCE;;Ferney-Voltaire;1210;29 rue de versoix;;
W013000467;ASSOCIATION D'ANIMATIONS SOCIALES DES GENEVRIERS;FRANCE;;Versonnex;1210;81  rue de l'europe;;
W013000468;LE RUCHER DIVONNAIS;FRANCE;;Divonne-les-Bains;1220;73 AV des thermes;;
W013000469;CLUB GESSIEN D'EDUCATION CANINE;FRANCE;;Thoiry;1710;  ;;
W013000470;CLUB DE TENNIS DE TABLE GESSIEN;FRANCE;;Ferney-Voltaire;1210;AVENUE DES SPORTS;;
W013000471;CLUB MODELISTE DU PAYS DE GEX;FRANCE;;Divonne-les-Bains;1220;  ;;
W013000472;ASSOCIATION VIVRE A FERNEY;FRANCE;;Ferney-Voltaire;1210;6 CHEMIN DES FLAURS;;
W013000473;AMICALE DES DONNEURS DE SANG BENEVOLES DE GEX ET DES ENVIRONS;FRANCE;;Gex;1170;  ;;
W013000474;FEDERATION INTERNATIONALE DES HOPITAUX (INTERNATIONAL HOSPITAL FEDERATION);FRANCE;;Ferney-Voltaire;1210;307 CHEMIN PRE DE PLANCHE;;
W013000475;AMICALE DES CHASSEURS DU PAYS DE GEX;FRANCE;;Cessy;1170;494/496 ROUTE DE LA MAIRIE;;
W013000476;ASSOCIATION DU RAMASSAGE SCOLAIRE D'ORNEX;FRANCE;;Ornex;1210;242 RUE DE BRETIGNY;;
W013000477;MIBLOU;FRANCE;;Saint-Genis-Pouilly;1630;3  rue de la prairie;;
W013000478;TOUR CYCLISTE PAYS DE GEX - VALSERINE;FRANCE;;Sauverny;1220;207 LES GRIVES;;
W013000479;L'AGENCE MONDIALE POUR L'EMANCIPATION;FRANCE;;Sauverny;1220;26  lotissement des poncettes;;
W013000480;2GAZELLESANSFRONTIERE;FRANCE;;Cessy;1170;67  route de Genève;;
W013000481;AMICALE DES SAPEURS-POMPIERS DE SAINT-JEAN-DE-GONVILLE;FRANCE;;Saint-Jean-de-Gonville;1630;  ;;
W013000482;GROUPEMENT DES SKI-CLUBS DU JURA GESSIEN;FRANCE;;Gex;1170;  ;;
W013000483;'AMICALE DES ANCIENS COMBATTANTS DU PAYS DE GEX - SECTION DE GEX';FRANCE;;Gex;1170;262 rue Marius Cadoz;;
W013000484;EGLISE EVANGELIQUE PROTESTANTE-LE CEP;FRANCE;;Prévessin-Moëns;1280;  ;;
W013000485;JARDINS FAMILIAUX DE LA LECHERE;FRANCE;;Saint-Genis-Pouilly;1630;9  RUE DE GEX;;
W013000486;LE QUART D'HEURE GESSIEN;FRANCE;;Chevry;1170;138 ROUTE DE LA PLAINE;;
W013000487;FERNEY-DANS-LA-RUE;FRANCE;;Ferney-Voltaire;1210;15  avenue du Jura;;
W013000488;LE SILENCE DES ETOILES;FRANCE;;Etaux;74800;10 Allée des Tournelles;;
W013000489;TERRITOIRES SOLIDAIRES;FRANCE;;Ferney-Voltaire;1210;60  avenue des Alpes;;
W013000490;ACCUEIL ORFEY;FRANCE;;Prévessin-Moëns;1280;284  ROUTE D'ORNEX;http://www.orfey.ch;
W013000491;EQUI'TEAM;FRANCE;;Grilly;1220;FERME COURTOIS;;
W013000492;SOCIETE DE TIR ET DE SPORTS DE MIJOUX;FRANCE;;Mijoux;1170;  ;;
W013000493;LES PETITS TETRAS;FRANCE;;Gex;1170;6 place du turet;;
W013000494;AMICALE DES DONNEURS DE SANG BENEVOLES DE DIVONNE LES BAINS;FRANCE;;Divonne-les-Bains;1220;73 avenue des thermes;;
W013000495;ASSOCIATION PAROISSIALE PRESBYTERE DE SAINT-JEAN-DE-GONVILLE;FRANCE;;Saint-Jean-de-Gonville;1630;  ;;
W013000496;AMICALE DE LA PETANQUE GONVILLOISE;FRANCE;;Saint-Jean-de-Gonville;1630;248 RUE DE LA CENDIERE;;
W013000497;ASSOCIATION POUR PERSONNES AGEES VIVANT EN COLLECTIVITES PAYS-DE-GEX / BASSIN BELLEGARDIEN;FRANCE;;Ferney-Voltaire;1210;47 RUE DU MONT ROND;;
W013000498;NI PUTES NI SOUMISES DE FERNEY ET DU PAYS DE GEX;FRANCE;;Ferney-Voltaire;1210;12 BIS RUE DE GEX;;
W013000499;SOCIETE DE CHASSE DE CHALLEX;FRANCE;;Challex;1630;  ;;
W013000500;CULTURES ET DESTINATIONS;FRANCE;;Sergy;1630;137 RUE du Vézely;;
W013000501;POINT DE CHAINETTE;FRANCE;;Ferney-Voltaire;1210;30 RUE de Genève;;
W013000502;TREZ BAYARD LE HAUT;FRANCE;;Ornex;1210;30  rue de la Tour;;
W013000503;LES VACHES FOLKS;FRANCE;;Divonne-les-Bains;1220;54 RUE DE LAVELLE;;
W013000504;AMICALE DES CHASSEURS DE COLLONGES;FRANCE;;Collonges;1550;  ;;
W013000505;ASSOCIATION SPORTIVE SAINT-GENIS-FERNEY-CROZET;FRANCE;;Ferney-Voltaire;1210;AVENUE DES SPORTS;;
W013000506;LES AMIS DU MAROC;FRANCE;;Saint-Genis-Pouilly;1630;  ;;
W013000507;4L'EMENTS;FRANCE;;Prévessin-Moëns;1280;931  ROUTE DE BELLEVUE;;
W013000508;ASSOCIATION LIBRE DES RIVERAINS DE L'IMPASSE DE FLORIMONT;FRANCE;;Gex;1170;319 impasse de Florimont;;
W013000509;CROZET MOTOCROSS;FRANCE;;Crozet;1170;99 Impasse des Sarsonnières;;
W013000510;COMITE DES OEUVRES SOCIALES DU PERSONNEL DE LA COMMUNAUTE D'AGGLOMERATION DU PAYS DE GEX;FRANCE;;Gex;1170;135  RUE DE GENÈVE;;
W013000511;1001 VIA ALPINA;FRANCE;;Sauverny;1220;364   chemin de la vigne au chat;;
W013000512;ROLLER HOCKEY PAYS DE GEX;FRANCE;;Ferney-Voltaire;1210;11  avenue des sports;;
W013000513;ASSOCIATION POUR UN URBANISME RAISONNÉ A THOIRY;FRANCE;;Thoiry;1710;36 RUE DE LA FRUITIÈRE;;
W013000514;ASSOCIATION ECOLE PRIMAIRE DES VERTES CAMPAGNES;FRANCE;;Gex;1170;586 AVENUE DES ALPES;;
W013000515;CLUB DES CREATEURS D'ENTREPRISES DU PAYS DE GEX ET DU PAYS BELLEGARDIEN;FRANCE;;Saint-Genis-Pouilly;1630;3 RUE JULES FERRY;;
W013000516;ASSOCIATION DE GESTION DU REFUGE DU GRALET;FRANCE;;Péron;1630;  ;;
W013000517;'EGLISE EVANGELIQUE DE REVEIL EN PAYS DE GEX';FRANCE;;Gex;1170;400  AVENUE DES ALPES;;
W013000518;AGENCE DE DEVELOPPEMENT ECONOMIQUE DU PAYS DE GEX ET DU PAYS BELLEGARDIEN;FRANCE;;Saint-Genis-Pouilly;1630;50  RUE GUSTAVE EIFFEL;;
W013000519;CHARISMAGEX;FRANCE;;Gex;1170;400 AVENUE DES ALPES;;
W013000520;ASSOCIATION DES LOCATAIRES DU PERE ADAM;FRANCE;;Ornex;1210;329  rue du Père adam;;
W013000521;CHEVRY CROZET TONIC;FRANCE;;Chevry;1170;MAIRIE DE CHEVRY;;
W013000522;CLUB DU SOLEIL LES HERISSONS;FRANCE;;Sergy;1630;474  les grands  prés;;
W013000523;SKI-CLUB DE LANCRANS;FRANCE;;Lancrans;1200;  ;;
W013000524;GROUPEMENT MUSICAL DU PAYS DE GEX;FRANCE;;Thoiry;1710;  ;;
W013000525;FETONS PREGNIN;FRANCE;;Saint-Genis-Pouilly;1630;24 RUE DES FONTAINES;;
W013000526;ASSOCIATION DE GYMNASTIQUE VOLONTAIRE DE SEGNY;FRANCE;;Ségny;1170;RUE DU VIEUX BOURG;;
W013000527;A LIVRE OUVERT;FRANCE;;Péron;1630;rue du Mail;;
W013000528;LES DARX FANTASTIQUES;FRANCE;;;1280;72 CHEMIN DES TATTES DU MOULIN;;
W013000529;MERCREDIS DE NEIGE PAYS DE GEX;FRANCE;;Cessy;1170;119 RUE DE LA ROCAILLE;;
W013000530;DIV'ON ROCK;FRANCE;;Divonne-les-Bains;1220;221 rue guy de Maupassant;;
W013000531;ASSOCIATION  KAYAK GESSIEN;FRANCE;;Divonne-les-Bains;1220;805 RUE D'ARBèRE;;
W013000532;STOCK CARS CLUB;FRANCE;;Pougny;1550;  ;;
W013000533;AMEPI;FRANCE;;Saint-Genis-Pouilly;1630;1  rue de Lyon;;
W013000534;COMITE DES FETES DE CONFORT;FRANCE;;Confort;1200;  ;;
W013000535;ASSOCIATION MUSICALE 'LE KWATUOR';FRANCE;;Gex;1170;  ;;
W013000536;CLUB DES RETRAITES ET DES AINES DE FERNEY-VOLTAIRE;FRANCE;;Ferney-Voltaire;1210;50 chemin de Collex;;
W013000537;SOCIETE DE CHASSE DE GEX;FRANCE;;Gex;1170;  ;;
W013000538;OVA FRANCE AUTISME;FRANCE;;Annecy;74600;11 allée des écureuils- Meythet;;
W013000539;SUSANNEART';FRANCE;;Ségny;1170;  ;;
W013000540;LES SERRES;FRANCE;;Confort;1200;126 DESSUS LE MOULIN;;
W013000541;JIVA HILL GOLF CLUB;FRANCE;;Crozet;1170;  ;;
W013000542;ASSOCIATION DES RIVERAINS DE LA COMBE DE L'EAU;FRANCE;;Divonne-les-Bains;1220;803  rue de la combe de l'eau;;
W013000543;BRIDGE-CLUB DE SERGY;FRANCE;;Sergy;1630;  ;;
W013000544;TENNIS CLUB MUL TISPORTS CHALLAISIEN;FRANCE;;Challex;1630;630 ROUTE DE MUCELLE;;
W013000545;ECURIE PAYS DE GEX;FRANCE;;Gex;1170;410 avenue des alpes;;
W013000546;TANGAZARD;FRANCE;;Divonne-les-Bains;1220;491 CHEMIN DU PLAIN-LOUP;;
W013000547;LM4U;FRANCE;;Ferney-Voltaire;1210;62  route de meyrin;;
W013000548;PLANETES MUSIQUE;FRANCE;;Gex;1170;213 rue du commerce;;
W013000549;OFFICE MUNICIPAL DES SPORTS;FRANCE;;Saint-Genis-Pouilly;1630;  ;;
W013000550;UNION SPORTIVE PAYS DE GEX RUGBY;FRANCE;;Gex;1170;  ;;
W013000551;ASSOCIATION INTERCOMMUNALE DES JEUNES SAPEURS POMPIERS DU NORD EST GESSIEN;FRANCE;;Gex;1170;345 RUE JOSEPH LéGER;;
W013000552;LA JEUNESSE D'ORNEX;FRANCE;;Ornex;1210;45  rue de  Béjoud;;
W013000553;ASSOCIATION DES CHASSEURS A L'ARC DE COLLONGES FORT L'ECLUSE;FRANCE;;Collonges;1550;13  RUE DE LA SOURCE;;
W013000554;LE GRAIN DE SEL;FRANCE;;Lancrans;1200;10 CHEMIN DE LA CHAPELLE;;
W013000555;ASSOCIATION LOISIRS NATURE DE MIJOUX;FRANCE;;Mijoux;1410;RUE DAME PERNETTE;;
W013000556;ANIMAGIC;FRANCE;;Cessy;1170;52  rue de la Rocaille;;
W013000557;LES FOUR'MIE DE CONFORT;FRANCE;;Confort;1200;place Soeur Rosalie;;
W013000558;LA REMISE 01;FRANCE;;Gex;1170;380 AVENUE DES ALPES;;
W013000559;WMN;FRANCE;;Ferney-Voltaire;1210;6  chemin du Gué;;
W013000560;OPTIM'HOMME;FRANCE;;Cessy;1170;135 lotissement des Peupliers;;
W013000561;AMICALE DES ANCIENS SAPEURS- POMPIERS DE PARIS - AIN  - BASSIN LEMANIQUE;FRANCE;;Péron;1630;  ;;
W013000562;ASSOCIATION POUR LA PROTECTION DU SITE DE THOIRY;FRANCE;;Thoiry;1710;  ;;
W013000563;ASSOCIATION DEPARTEMENTALE DES CHASSEURS A L'ARC DE L'AIN;FRANCE;;Pougny;1550;RUE DE LA MAIRIE;;
W013000564;ASSOCIATION KUNG-FU SHOALIN DIVONNE-LES-BAINS;FRANCE;;Divonne-les-Bains;1220;21 CHEMIN DE LA VIE MARGOY;;
W013000565;AMICALE DES ANCIENS D'A.F.N. DE FERNEY-VOLTAIRE ET DES ENVIRONS.;FRANCE;;Ferney-Voltaire;1210;  ;;
W013000566;HISTOIRES SANS FIN;FRANCE;;Péron;1630;95  chemin de chez credy;;
W013000567;DYNAMIC FRAMEWORK;FRANCE;;Challex;1630;67 chemin du champ journet;;
W013000568;SYNDICAT DES COPROPRIETAIRES LE CLOS DES MORAINES;FRANCE;;Saint-Genis-Pouilly;1630;8  chemin des Moraines;;
W013000569;AMICALE DES CHASSEURS DE CONFORT;FRANCE;;Confort;1200;  ;;
W013000570;SOCIETE DE CHASSE DE VESANCY;FRANCE;;Vesancy;1170;  ;;
W013000571;SHOOKENKAI SAUVERNY;FRANCE;;Sauverny;1220;163  route de la Mairie;;
W013000572;AMICALE DE LA BIBLIOTHEQUE DE PERON;FRANCE;;Péron;1630;RUE DU MAIL;;
W013000573;ALLIANCE GLOBALE POUR LES DROITS HUMAINS ET LA SANTÉ;FRANCE;;Ornex;1210;249  ROUTE ROUTE DE CHOUDANS;;
W013000574;TOUS EN SCENE;FRANCE;;Crozet;1170;PLACE DE LA MAIRIE;;
W013000575;YOGAWAY;FRANCE;;Cessy;1170;968 RUE DU JURA;;
W013000576;AMICALE DES SAPEURS POMPIERS DU C.E.R.N;FRANCE;;Prévessin-Moëns;1280;  ;;
W013000577;FAMILLES RURALES 'ENFANTS ET COMPAGNIE' DE SERGY;FRANCE;;Sergy;1630;353  RUE DU PONTENAY;;
W013000578;'ASSOCIATION DES ALPAGISTES DE LA HAUTE-CHAINE DU JURA';FRANCE;;Saint-Jean-de-Gonville;1630;153 RUE DU CHAMP DE FOIRE;;
W013000579;PAYS DE GEX PROMOTION ANIMATION;FRANCE;;Gex;1170;217 AV de Perdtemps;;
W013000580;ASSOCIATION DES CHEVALIERS DE L'OISEAU DE SAINT-GENIS-POUILLY.;FRANCE;;Saint-Genis-Pouilly;1630;9  RUE DE GEX;;
W013000581;LES LYNX DE GEX;FRANCE;;Gex;1170;185  impasse du Florimont;;
W013000582;DREAM'N NIGHT;FRANCE;;Saint-Genis-Pouilly;1630;29  rue de la faucille;;
W013000583;ELFALAPOM;FRANCE;;Gex;1170;77 rue de l'Horloge;;
W013000584;SOU DES ECOLES DE CESSY;FRANCE;;Cessy;1170;  ;;
W013000585;SOU DES ECOLES LAIQUES DE THOIRY;FRANCE;;Thoiry;1710;rue du Breu;;
W013000586;LA VOIE DU DRAGON;FRANCE;;Péron;1630;place saint antoine;;
W013000587;LA VOIE DE L'ESPERANCE FRANCE;FRANCE;;Collonges;1550;113  rue des illes;;
W013000588;ASSOCIATION RAPHAEL SOMMER;FRANCE;;Paris 17e;75017;223  ROUTE DE BRAS;;
W013000589;LES CAVALIERS DE L'ANNAZ;FRANCE;;Péron;1630;1605  ROUTE DE POUGNY;;
W013000590;"""AMAP DES CHENES"" ASSOCIATION POUR LE MAINTIEN DE L'AGRICULTURE PAYSANE";FRANCE;;Sergy;1630;150  chemin des  Granges;;
W013000591;ACADEMIX;FRANCE;;Cessy;1170;486  rue du mont blanc;;
W013000592;A CONTRECORPS;FRANCE;;Divonne-les-Bains;1220;742  RUE GUY DE MAUPASSANT;;
W013000593;ATELIER THEATRE DE LEAZ;FRANCE;;Léaz;1200;3 chemin Des Vignes;;
W013000594;LES MUSICALES DE FERNEY, OPUS 1;FRANCE;;Ferney-Voltaire;1210;4 RUE DE VERSOIX;;
W013000595;45 PRECIEUSE;FRANCE;;Saint-Genis-Pouilly;1630;15 RUE DENIS DE ROUGEMONT;;
W013000596;L'ESCARGOT;FRANCE;;Ferney-Voltaire;1210;9  avenue du jura;;
W013000597;ASSOCIATION POUR LE MAINTIEN D'UNE AGRICULTURE PAYSANNE DU PAYS DE GEX;FRANCE;;Ornex;1210;1298 route de Genève;;
W013000598;COMITE DE SOUTIEN A LA BIBLIOTHEQUE DE GAO-WANANDI (COSOBIGAO - WANANDI);FRANCE;;Saint-Genis-Pouilly;1630;7  RUE DE LA PRAIRIE;;
W013000599;AMICALE DE L'ECOLE D'ARBERE;FRANCE;;Divonne-les-Bains;1220;  ;;
W013000600;ASSOCIATION LE PAROZET;FRANCE;;Gex;1170;506 RUE DE L'OUDAR;;
W013000601;ARTS MARTIAUX PAYS DE GEX;FRANCE;;Saint-Genis-Pouilly;1630;  ;;
W013000602;EGLISE ADVENTISTE DU 7EME JOUR DU PAYS DE GEX;FRANCE;;Échenevex;1170;CHEMIN DE LA BOEU;;
W013000603;ASSOCIATION DES COMMERÇANTS DU JOURNANS;FRANCE;;Cessy;1170;ZAC DE CESSY;;
W013000604;NOKK ET NIXIE CLUB DE PLONGEE;FRANCE;;Sauverny;1220;22   la vigne au chat;;
W013000605;ASSOCIATION DES COMBATTANTS DE LA LIBERATION ET VICTIMES DES DEUX GUERRES DE L'UNION FEDERALE (SECTION DE DIVONNE-LES-BAINS).;FRANCE;;Divonne-les-Bains;1220;  ;;
W013000606;ASSOCIATION DES ENTREPRISES DU LEP;FRANCE;;Saint-Genis-Pouilly;1630;  ;;
W013000607;TEAM QUAD V.A.P;FRANCE;;Divonne-les-Bains;1220;186  rue De la  Combe de l'Eau;;
W013000608;ASSOCIATION DES PARENTS D'ELEVES DE L'ENSEIGNEMENT LIBRE DE L'INSTITUTION  JEANNE D'ARC DE GEX;FRANCE;;Gex;1170;440 RUE MARIUS CADOZ;http://apel-jda.org;
W013000609;ASSOCIATION CULTURELLE ACCUEIL POUR TOUS DE SAINT-GENIS-POUILLY;FRANCE;;Saint-Genis-Pouilly;1630;13 rue de Lyon;;
W013000610;ASSOCIATION CULTUELLE DE L'EGLISE EVANGELIQUE MENNONITE DE SAINT-GENIS;FRANCE;;Saint-Genis-Pouilly;1630;13 rue De Lyon;;
W013000611;PULLING GESSIEN;FRANCE;;Sergy;1630;747 route de Crozet;;
W013000612;ASPHALTISSIMO RALLYE TEAM;FRANCE;;Ornex;1210;378 RUE DU PERE ADAM;;
W013000613;JEUX DE CARTES;FRANCE;;Sergy;1630;  ;;
W013000614;CHASSALTUS;FRANCE;;Divonne-les-Bains;1220;596  rue Guy de Maupassant;;
W013000615;LE SOU DES ECOLES DES GRANDS CHENES;FRANCE;;Prévessin-Moëns;1280;1010 ROUTE DU STADE;;
W013000616;ASSOCIATION SPORTIVE DU COLLEGE DE SAINT-GENIS-POUILLY;FRANCE;;Saint-Genis-Pouilly;1630;  ;;
W013000617;EUROVELOGEX;FRANCE;;Ornex;1210;64  rue du général de Prez;;
W013000618;LE CEP EPICURIEN;FRANCE;;Collonges;1550;128  rue de la Citadelle;;
W013000619;DEFI-CONTAMINES : ASSOCIATION DES RIVERAINS DES CONTAMINES À GEX;FRANCE;;Gex;1170;344  CHEMIN DE DOMPARON;;
W013000620;ASSOCIATION SPORTIVE DU GOLF DE DIVONNE;FRANCE;;Divonne-les-Bains;1220;  ;;
W013000621;ARC CLUB GESSIEN;FRANCE;;Prévessin-Moëns;1280;1245 ROUTE DE FERNEY;;
W013000622;LA VATTAY;FRANCE;;Mijoux;1170;170 RUE NATIONALE;;
W013000623;WORLD VILLAGE ASSOCIATION;FRANCE;;Ferney-Voltaire;1210;21  chemin de collex;;
W013000624;ACADEMIE INTER-DANSE DE L'AIN;FRANCE;;Saint-Genis-Pouilly;1630;12  rue de la Liberté;;
W013000625;TEAM LEMAN RACING;FRANCE;;Sergy;1630;15 CHEMIN DU FOYER;;
W013000626;ACADEMIE INTER-DANSE DE L'AIN;FRANCE;;Saint-Genis-Pouilly;1630;12  rue de la Liberté;;
W013000627;OPPORTUNITY FOR WOMEN AND CHILDREN NETWORK;FRANCE;;Saint-Genis-Pouilly;1630;1  rue des crêts;;
W013000628;COURTS-CIRCUITS;FRANCE;;Gex;1170;60 ALLEE DES VIGNES;;
W013000629;ASSOCIATION DES JEUNES DES LOISIRS ET DE LA CULTURE;FRANCE;;Challex;1630;  ;;
W013000630;AMICALE DES SAPEURS-POMPIERS;FRANCE;;Chézery-Forens;1200;  ;;
W013000631;'TENNIS-CLUB D'ORNEX' (T.C.O.);FRANCE;;Ornex;1210;  ;;
W013000632;COURIR POUR LE NEPAL;FRANCE;;Thoiry;1710;141 B RUE PIERRAZ FRETTAZ;;
W013000633;NOS HARICOTS MAGIQUES;FRANCE;;Saint-Genis-Pouilly;1630;25  allée Condorcet;http://web.me.com/jcben;
W013000634;PSALMODIA PAYS DE GEX;FRANCE;;Divonne-les-Bains;1220;21 RUE DE DERDE;;
W013000635;INTERSOCIETE DE CHALLEX;FRANCE;;Challex;1630;  ;;
W013000636;ASSOCIATION TEMPS LIBRE DE SEGNY;FRANCE;;Ségny;1170;52 IMPASSE DES JARDINS DE SEGNY;;
W013000637;AMICALE DES ANCIENS LAPIDAIRES DU VAL CHEZERAND;FRANCE;;Chézery-Forens;1410;7 RUE LIERNA;;
W013000638;SAVE CORAL REEFS;FRANCE;;Billère;64140;541  RUE DE LYON;;
W013000639;LA NATURE ET LES HOMMES;FRANCE;;Divonne-les-Bains;1220;73 avenue DES THERMES;;
W013000640;LES PANIERS DE VERSONNEX;FRANCE;;Versonnex;1210;92 rue de l'Europe;;
W013000641;VERT D'EAU;FRANCE;;Divonne-les-Bains;1220;357  grand rue;;
W013000642;P'TIT BAZAR;FRANCE;;Prévessin-Moëns;1280;27 CHEMIN DE L'EGLISE;;
W013000643;ASSOCIATION FAMILIALE CATHOLIQUE DU PAYS DE GEX;FRANCE;;Échenevex;1170;1090 ROUTE DE BELLEVUE;;
W013000644;FOYER SOCIO EDUCATIF DU COLLEGE DE PERON;FRANCE;;Péron;1630;445  route de peron;;
W013000645;ASSOCIATION MILIE;FRANCE;;Divonne-les-Bains;1220;260  chemin de Poisan;;
W013000646;LE CRET DES ARTS;FRANCE;;Sergy;1630;  ;;
W013000647;LE MOUVEMENT LA FRANCE DU PEUPLE;FRANCE;;Ségny;1170;183  rue du vieux Bourg;;
W013000648;LE MOUVEMENT LA FRANCE DU PEUPLE;FRANCE;;Ségny;1170;183  rue du Vieux Bourg;;
W013000649;ASSOCIATION SAINT-VINCENT DE FERNEY VOLTAIRE;FRANCE;;Ferney-Voltaire;1210;20 rue de Gex;;
W013000650;ASSOCIATION DES CHEVALIERS DE L'OISEAU DE GEX;FRANCE;;Gex;1170;  ;;
W013000651;VOLTAIRE A FERNEY;FRANCE;;Ferney-Voltaire;1210;  ;;
W013000652;ARTS SANS FRONTIERES;FRANCE;;Collonges;1550;  ;;
W013000653;AMICALE GONVILLOISE;FRANCE;;Saint-Jean-de-Gonville;1630;  ;;
W013000654;TENNIS CLUB DE COLLONGES-FORT L'ECLUSE;FRANCE;;Collonges;1550;  ;;
W013000655;COLLECTIF POUR L'INFORMATION ET LA DEFENSE DES MIJOLANDS;FRANCE;;Mijoux;1170;Les Sept Fontaines;;
W013000656;ASSOCIATION DANS L'ART DE LA PHOTOGRAPHIE;FRANCE;;Gex;1170;36 RUE DE PITEGNY;;
W013000657;CLUB DEVOIRS DU CLOS DES ABEILLES;FRANCE;;Gex;1170;Place de l'Horloge;;
W013000658;LE DELIRE FARGEOIS;FRANCE;;Farges;1550;Rue de la République;;
W013000659;CARMEN;FRANCE;;Divonne-les-Bains;1220;114  RUE DU CONTE DES PERMISSIONS;;
W013000660;POINT-VIRGULE;FRANCE;;Challex;1630;  ;;
W013000661;LES IMPREVISIBLES;FRANCE;;Saint-Jean-de-Gonville;1630;153  rue du Champ de Foire;;
W013000662;ASSOCIATION DE CAPOEIRA ARTE POPULAR GEX ENERGIE;FRANCE;;Chevry;1170;43A CHEMIN DES HUTINS;;
W013000663;L'ASSOCIATION DES MEMOIRES ORNESIENNES;FRANCE;;Ornex;1210;219  rue de Brétigny;;
W013000664;RESEAU DES PRODUCTEURS DU PARC DU HAUT-JURA;FRANCE;;Vesancy;1170;107  route de Divonne;;
W013000665;LECTURE POUR TOUS;FRANCE;;Saint-Jean-de-Gonville;1630;  ;;
W013000666;CENTRE DE FORMATION SUPERIEUR CF SUP LEMAN;FRANCE;;Saint-Genis-Pouilly;1630;7 RUE GROLEE;;
W013000667;PAYS DE GEX FORMATION AQUATIQUE;FRANCE;;Ferney-Voltaire;1210;avenue des Sports;;
W013000668;DEVELOPPEMENT HUMANITAIRE EN AFRIQUE;FRANCE;;Gex;1170;109  rue des Frênes;;
W013000669;ASSOCIATION ANTHROPOSOPHIQUE DU LAC;FRANCE;;Péron;1630;LOGRAS;;
W013000670;TENNIS CLUB DE CROZET;FRANCE;;Crozet;1170;  ;;
W013000671;AMICALE DU COLLEGE LE JORAN;FRANCE;;Prévessin-Moëns;1280;500  ROUTE DE SAINT GENIS;;
W013000672;ITALIA DEI VALORI FRANCE (IDV FRANCE);FRANCE;;Vitry-sur-Seine;94400;32 AVENUE DU PROGRèS;www.italiadeivalori.fr;
W013000673;"ASSOCIATION ULM ""GEX-AILES""";FRANCE;;Sergy;1630;164  CHEMIN DES EQUIMOCHES;;
W013000674;CLUB LES PRIMEVERES;FRANCE;;Pougny;1550;  ;;
W013000675;ASSOCIATION PAROISSIALE D'ECHENEVEX;FRANCE;;Échenevex;1170;  ;;
W013000676;LE VERGER TIOCAN;FRANCE;;Péron;1630;  ;;
W013000677;SOCIETE DE CHASSE DE POUGNY;FRANCE;;Pougny;1550;  ;;
W013000678;LEPUITS - THE STORY WELL;FRANCE;;Cessy;1170;70  impasse du Puits;;
W013000679;CESSY'SCRAP;FRANCE;;Cessy;1170;350  rue de la Mairie;;
W013000680;LES VIEILLES COURROIES;FRANCE;;Crozet;1170;215  rue du Jura;;
W013000681;SOCIETE DE CHASSE SAINT- HUBERT CROZET-CHEVRY;FRANCE;;Crozet;1170;  ;;
W013000682;"CENTRE SOCIOCULTUREL ""LES LIBELLULES""";FRANCE;;Gex;1170;228  AVENUE DES ALPES;;
W013000683;INITIATIVE BELLEGARDE - PAYS DE GEX;FRANCE;;;1630;50 RUE GUSTAVE EIFFEL;;
W013000684;L'ASSOCIATION POUR LA SAUVEGARDE HABITAT - ENVIRONNEMENT DIVONNAIS;FRANCE;;Divonne-les-Bains;1220;73 AV DES THERMES;;
W013000685;'ORION' CLUB D'ASTRONOMIE DU PAYS DE GEX;FRANCE;;Ferney-Voltaire;1210;10, RUE DE L'EGLISE;;
W013000686;CENTRE DE RENCONTRE ET D'ÉVASION MULTICULTUREL;FRANCE;;Ferney-Voltaire;1210;12  avenue du jura;;
W013000687;MUAAH EVENT;FRANCE;;Gex;1170;12 chemin des sources;;
W013000688;ASSOCIATION DE GESTION DE LA BIBLIOTHEQUE MUNICIPALE DE SAUVERNY;FRANCE;;Sauverny;1220;  ;;
W013000689;ARENA BLANCA;FRANCE;;Cessy;1170;65  lotissement des Peupliers;;
